# Initial seed: 3456789108
# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged chi_p
4.600000000000000000e+01 1.107761376325744641e+04 4.787370135951580608e+01 5.092170438767578133e-01 6.120498956135042024e-01 0.000000000000000000e+00 3.371606678102838117e+01 1.673485923753841575e+01 8.619178862588879886e-01 -2.016877668826768388e-01 0.000000000000000000e+00 3.086040000000000116e+00 3.000000000000000000e+00 1.000000000000000000e+00 9.400000000000000000e+05 5.048339817971775161e-03
4.700000000000000000e+01 2.379471838031003062e+04 3.319536299516570210e+01 -5.925947379358090933e-02 6.703320110988090219e-01 0.000000000000000000e+00 1.747518849362904803e+01 1.741721013217318870e+01 -1.232891726750598022e-01 1.839582511163020961e-02 3.072080000000000144e+00 1.313303169522314962e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05 1.772190438581544222e-02
4.700000000000000000e+01 3.574588871551919146e+04 2.690665717445667227e+01 1.191606565789240374e-01 7.154931078686053159e-01 0.000000000000000000e+00 1.120586108923045998e+01 1.713287003186716362e+01 2.128074352173671066e-02 2.076409102167574017e-01 1.961083078085190667e+00 2.252857325252242138e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.400000000000000000e+05 1.460563316698847147e-01
4.700000000000000000e+01 1.025660474572697967e+04 2.112344023533920989e+01 -3.465235402048597035e-02 6.753760266583120897e-01 0.000000000000000000e+00 1.067686035804326572e+01 1.153958423337497408e+01 2.134875393856905043e-02 -7.741109317822605917e-02 1.030808429522509950e+00 3.023220000000000240e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.800000000000000000e+05 1.675522720227490964e-02
4.700000000000000000e+01 5.000000000000000000e+04 3.617519548806686203e+01 -1.334985493611161589e-01 5.465505831577608387e-01 0.000000000000000000e+00 1.187973436961600626e+01 2.585433976103380971e+01 1.046866851069004622e-02 -1.995494361053289090e-01 1.348609130768883224e+00 2.950033689628729583e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.600000000000000000e+05 3.799213214604763716e-02
4.700000000000000000e+01 9.956907331804175556e+03 3.343752282281528920e+01 4.271946028199728462e-01 8.362431600486363026e-01 0.000000000000000000e+00 1.430127224434707323e+01 2.116234314507336833e+01 3.687507675157779968e-02 7.105760266583117657e-01 1.355989687002743915e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.700000000000000000e+05 4.644458995939398926e-01
4.700000000000000000e+01 2.983543586761737606e+04 4.680494248804507151e+01 4.109225105721748816e-01 8.263490450519583863e-01 0.000000000000000000e+00 1.581068237504246810e+01 3.338678614653765919e+01 -1.540594481272156424e-01 6.607320110988089690e-01 2.429180377190692131e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.700000000000000000e+05 4.305748833907947770e-02
4.700000000000000000e+01 2.544283597706701039e+04 4.934681598065009922e+01 -3.276116877929918098e-02 6.611843251664402121e-01 0.000000000000000000e+00 2.873805063622495126e+01 2.309428063645313145e+01 -4.302801160711212936e-02 -7.153476742340779404e-02 2.960400000000000365e+00 1.866729212818818429e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+05 3.471496675123696835e-02
4.700000000000000000e+01 2.023994754062696666e+04 2.311306204717159574e+01 4.403402015483105086e-02 6.913865595972866762e-01 0.000000000000000000e+00 1.396526106272272472e+01 1.038454714971862280e+01 1.408195671633851176e-01 9.618500905542889251e-03 1.002016369829090259e+00 1.440173436400166151e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000000e+05 1.388004906008482864e-01
4.700000000000000000e+01 1.565864174576442565e+04 3.280580691636559010e+01 -1.807108246622502606e-02 6.207868388966268913e-01 0.000000000000000000e+00 1.103370852962024706e+01 2.323522514745458167e+01 -1.238336891736212947e-01 2.639155650993840752e-02 2.061854382992978518e+00 1.529957898897523760e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000000e+05 4.087278010842411435e-02
4.700000000000000000e+01 1.514779666688491488e+04 2.912708769811738563e+01 -9.900038727417895257e-02 5.773335415999215625e-01 0.000000000000000000e+00 1.061571882489464791e+01 1.983522125469345454e+01 3.257812593714436156e-02 -2.136090171988478670e-01 1.800878194304653013e+00 2.336292641465830933e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.600000000000000000e+05 1.241597933768449902e-01
4.800000000000000000e+01 1.388334355623984084e+04 3.962419688316356314e+01 1.429289998482493121e-02 5.698632863178364483e-01 0.000000000000000000e+00 2.975782003230619566e+01 1.152916541466423972e+01 3.276320307255187192e-02 -3.032902145618123629e-02 2.733746587852082799e-01 3.065100000000000158e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+05 8.845485236327808171e-03
4.800000000000000000e+01 2.263997299468951678e+04 4.034670212481988472e+01 -5.094389874950130959e-03 5.884579911063972935e-01 0.000000000000000000e+00 2.752321515372071659e+01 1.469344761212720485e+01 8.347804481349292705e-02 -1.850482291929664846e-01 4.415557090396602380e-01 2.573750306210482730e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.300000000000000000e+05 4.373716915819049478e-02
4.800000000000000000e+01 1.504936162659635011e+04 2.655062962698540474e+01 -5.275171918895290440e-02 6.301366588182589767e-01 0.000000000000000000e+00 1.055756799001812674e+01 1.724750315293530178e+01 -1.035479331682662291e-01 -6.891766029322482501e-02 2.474191946570480916e+00 2.107843524784644984e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.700000000000000000e+05 5.921564446428814049e-02
4.800000000000000000e+01 1.221906981983082733e+04 2.714823578566146622e+01 3.624890310458744880e-02 6.781978789752731718e-01 0.000000000000000000e+00 1.769846503913624147e+01 1.082656466630652403e+01 2.171122946179565236e-02 7.954693536079222860e-02 6.357207920528127332e-01 5.705371852385764386e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+05 4.433428713339845895e-02
4.800000000000000000e+01 2.955797969449925222e+04 4.026805685108061539e+01 -6.699970835684147807e-02 5.294699159623363904e-01 0.000000000000000000e+00 1.211999777597094585e+01 2.981278074896014374e+01 4.367622374839278364e-03 -1.636350568640505543e-01 1.960048595437450247e+00 2.179473776746001956e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+05 1.342470101003965799e-01
4.800000000000000000e+01 1.775335841098475430e+04 5.422791452439942361e+01 -1.177923580070128380e-02 6.500750906268596419e-01 0.000000000000000000e+00 1.974013562975711622e+01 3.705919336624408089e+01 -6.484514182844321184e-02 5.742326860415259554e-02 2.603939291611794715e+00 1.367141400815900187e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.800000000000000000e+05 5.742315956540781918e-02
4.800000000000000000e+01 1.310950978923836919e+04 4.970698885970739411e+01 4.669527053368600633e-01 5.305111976408637409e-01 0.000000000000000000e+00 3.992608876792587580e+01 1.180017763608004344e+01 6.026632863178361665e-01 -1.023753270628223466e-02 0.000000000000000000e+00 7.084940013410438997e-01 2.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05 1.684982850257502442e-03
4.800000000000000000e+01 1.945887541373804197e+04 7.125988429755825848e+01 4.601224785808609163e-01 8.332243554691876053e-01 0.000000000000000000e+00 2.017651114762162479e+01 5.436528484833140595e+01 -1.078581539928292476e-01 6.686750906268594807e-01 2.805377317497844913e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+05 1.158213305079278110e-02
4.800000000000000000e+01 1.520326912729942524e+04 7.211771038348345542e+01 5.784390958835096130e-01 8.390533267828150787e-01 0.000000000000000000e+00 2.672831424605296036e+01 4.984436964723762031e+01 6.413366588182588535e-01 5.447111976408636203e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 8.700000000000000000e+05 5.798928366550042124e-03
4.800000000000000000e+01 2.170887708259417923e+04 8.153200445599695456e+01 7.370199337341589718e-01 9.297734476619525790e-01 0.000000000000000000e+00 1.235492269180603309e+01 7.150615547189029542e+01 -6.925414896031117928e-02 8.762243554691871994e-01 3.009260000000000268e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 9.600000000000000000e+05 1.289794761246615146e-03
4.900000000000000000e+01 1.667729823103298622e+04 3.116346432320008120e+01 1.188291426218746408e-02 6.153003364006420783e-01 0.000000000000000000e+00 2.127715981608567120e+01 1.135488862564922385e+01 5.197390873644800596e-02 -8.679762960528376869e-02 1.039054197712958372e+00 1.747185615254809976e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.500000000000000000e+05 4.479761426625258197e-02
4.900000000000000000e+01 2.153198478088586853e+04 2.716811797962795438e+01 -4.038974476792552004e-02 6.528005306126030138e-01 0.000000000000000000e+00 1.649796123073669207e+01 1.201966513836857864e+01 -4.013747867970782202e-02 -7.671461608089091833e-02 2.987915291215810676e+00 2.140604366696378325e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+05 3.134519228224386111e-02
4.900000000000000000e+01 1.657225180293865924e+04 4.142421372124908885e+01 4.440864630916973588e-01 8.332585213845206118e-01 0.000000000000000000e+00 1.210275830187435986e+01 3.125678252271185187e+01 -1.510284018814663232e-01 6.725003364006415518e-01 2.878179426843712641e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.900000000000000000e+05 5.415307803689634047e-01
4.900000000000000000e+01 1.361004154755578020e+04 2.274469860869359294e+01 -4.645444699508295000e-02 6.703347002525795739e-01 0.000000000000000000e+00 1.091691388922297001e+01 1.298341645225258034e+01 -1.016306125137980410e-01 2.142441495774372213e-03 2.926688567998779522e+00 2.810539612739684223e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+05 1.020979486247453528e-17
4.900000000000000000e+01 1.547863076792948596e+04 2.751696208222375972e+01 7.977042418187486536e-03 7.448300149315865148e-01 0.000000000000000000e+00 1.443003552638785258e+01 1.469153957338290262e+01 2.142618097914698039e-01 1.784569379457639215e-01 1.351770328649539721e+00 1.739216385516896946e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05 2.048939689036263501e-01
4.900000000000000000e+01 1.420757945656908123e+04 3.203275843638251530e+01 -4.914901280644094067e-03 6.531210809934410166e-01 0.000000000000000000e+00 2.022454739104916044e+01 1.342099906072138360e+01 7.561733704790636612e-02 -7.736007992793007826e-02 1.169235282050078650e+00 2.396458798140190805e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.700000000000000000e+05 7.427869700838421463e-02
4.900000000000000000e+01 1.619039309960630999e+04 4.136144974406013120e+01 -8.652821214072486944e-02 5.718564166333218735e-01 0.000000000000000000e+00 1.658059823466815885e+01 2.658107889081754394e+01 -2.061589396701470900e-01 -2.754612159121399007e-01 2.191625506779886212e+00 1.811613010833514226e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.900000000000000000e+05 1.550065841982244119e-01
4.900000000000000000e+01 1.508231527500065386e+04 4.120936069913413036e+01 4.992328174359367821e-01 6.173425805444441306e-01 0.000000000000000000e+00 3.211390392098087432e+01 1.098111548471284493e+01 6.697210809934408537e-01 1.009001406559748015e-01 0.000000000000000000e+00 1.564397789040785636e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.900000000000000000e+05 2.998392265276466490e-02
4.900000000000000000e+01 1.780843697240827896e+04 5.401854316186786065e+01 6.392323563720980761e-01 5.791512933856250989e-01 0.000000000000000000e+00 4.162477664306963732e+01 1.497220574789874981e+01 8.830585213845201231e-01 -3.894324299332434236e-02 0.000000000000000000e+00 3.016240000000000254e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05 1.361701905748853303e-01
4.900000000000000000e+01 2.365004072053693380e+04 5.108124033466626912e+01 -1.088300283496199394e-01 5.937363964535742333e-01 0.000000000000000000e+00 1.929646759797939382e+01 3.411069677569679470e+01 -6.379942535591226482e-02 -1.711263041146106056e-01 3.023220000000000240e+00 2.475592331599409501e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.900000000000000000e+05 1.057297014709386862e-01
4.900000000000000000e+01 2.213570453233801891e+04 2.281638208658094058e+01 -6.759165916319624656e-02 6.769349921486307320e-01 0.000000000000000000e+00 1.359828986581036858e+01 1.042607852848442818e+01 1.938405648558143013e-01 -1.019364386072268425e-01 1.831200942121983699e+00 2.666674347769951492e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.800000000000000000e+05 7.075560892706062033e-02
4.900000000000000000e+01 1.820317417147293236e+04 2.006702474189893692e+01 -3.091415052406737765e-02 6.742372539386404240e-01 0.000000000000000000e+00 1.055031805998811301e+01 1.055025046602549565e+01 -5.727315350381324832e-02 -2.105008128024998815e-02 3.030200000000000227e+00 1.806215554941351442e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05 2.046929946389689642e-02
4.900000000000000000e+01 5.000000000000000000e+04 5.928280600599907757e+01 -6.578067102457785253e-02 5.933651325274061916e-01 0.000000000000000000e+00 2.125306848115766201e+01 4.057473878976124126e+01 -2.968714502472478700e-01 -7.670342491190970668e-02 3.100000000000000089e+00 7.687987476751937388e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+05 5.332977008578224792e-02
5.000000000000000000e+01 1.763818115614871931e+04 5.288278329352446150e+01 -4.304964727972295825e-03 6.064476844923515353e-01 0.000000000000000000e+00 1.748037697051837114e+01 3.780085172999840637e+01 4.451714273304248348e-02 -2.990013215391922052e-02 1.554867435665559405e+00 1.794174347088725474e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.100000000000000000e+05 2.915725436012712654e-02
5.000000000000000000e+01 1.983242545393956243e+04 3.237987151878002834e+01 7.801894767417123094e-03 6.330167154942005769e-01 0.000000000000000000e+00 2.346086167905595588e+01 1.043294316450508852e+01 1.655823934140496778e-01 5.196289792179984574e-02 1.535002924651287515e+00 1.337335178856287943e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.400000000000000000e+05 1.637604285874179055e-01
5.000000000000000000e+01 2.537888753295219067e+04 3.005569959671992919e+01 3.200667630293348859e-02 6.724359477339771907e-01 0.000000000000000000e+00 1.939042664217642553e+01 1.220145141295214941e+01 7.591438277306791771e-02 2.802233771089324144e-02 1.097475984032365570e+00 1.018041707775825810e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05 6.948573509401265169e-02
5.000000000000000000e+01 2.281327968851521655e+04 3.961508514718837404e+01 -3.353542128379076448e-02 6.065774655368252333e-01 0.000000000000000000e+00 1.422679062299477160e+01 2.718722376512097938e+01 -8.068200351929855074e-02 -7.676084814496936248e-02 1.779095302241758381e+00 2.155264035120695976e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.200000000000000000e+05 6.401900015725706106e-02
5.000000000000000000e+01 2.908104218862631751e+04 6.437897564653117399e+01 -2.012268267311267955e-03 6.753827677957147113e-01 0.000000000000000000e+00 3.797827967535273075e+01 2.974180320038217218e+01 4.759522599856844810e-02 -4.152004710991785696e-02 9.570829654690802268e-01 2.834937054700624071e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05 3.890981631226787113e-02
5.000000000000000000e+01 2.118129154967253271e+04 4.640899282108098589e+01 -1.299225211869809750e-02 6.652667673458579900e-01 0.000000000000000000e+00 2.065697252768629610e+01 2.810595070272573182e+01 -7.781152594946665231e-03 -3.740126854503262460e-02 4.745842515643094450e-01 2.401923450734753551e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05 2.521008537484837123e-02
5.000000000000000000e+01 3.088594502550984544e+04 3.920765677344243727e+01 -2.117621052869387427e-02 6.039265222961682777e-01 0.000000000000000000e+00 3.038002505760305283e+01 1.036905643744763061e+01 -1.464047898745081955e-01 1.310554480208513950e-01 1.977025568592409410e+00 8.521951981122560804e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.500000000000000000e+05 1.344899813551198309e-01
5.000000000000000000e+01 2.976367611274685987e+04 8.156667181154465140e+01 3.215588983392533851e-01 7.904507412753178919e-01 0.000000000000000000e+00 3.975958070898877850e+01 4.671957544479180768e+01 -1.128865459768122331e-01 6.684667673458578596e-01 2.437963395338711869e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.600000000000000000e+05 6.074285590070142848e-02
5.100000000000000000e+01 9.348288028891487556e+03 3.258100864961621568e+01 -4.220001367201985099e-02 6.896463801958917506e-01 0.000000000000000000e+00 1.949562778022474774e+01 1.476723486410163488e+01 -1.245462646830419601e-01 1.276669990910843377e-01 2.471160190967102377e+00 1.326141219768967261e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05 9.019552419365658991e-02
5.100000000000000000e+01 1.590044288053413766e+04 3.159897384521733343e+01 3.649075290960622497e-02 6.785171616355858415e-01 0.000000000000000000e+00 1.333610530549449713e+01 1.989845228076918815e+01 6.972113156746428952e-02 2.712824145505809623e-02 3.239196026908822135e-01 9.100138138307309887e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+05 3.553156487517653700e-02
5.100000000000000000e+01 5.000000000000000000e+04 4.394664957831027863e+01 -2.692400649613686803e-02 6.670065339403602467e-01 0.000000000000000000e+00 2.037187450542014489e+01 2.586227554100558024e+01 1.668062317621201718e-01 -1.524402200234541982e-01 7.053160337704851290e-01 2.904528443541832150e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.500000000000000000e+05 8.233771316841670407e-02
5.100000000000000000e+01 1.402518022465853574e+04 3.742884846337908300e+01 -9.787382654271151172e-02 5.065347772059815012e-01 0.000000000000000000e+00 1.019135654630601628e+01 2.869091497789290202e+01 -3.513695734614420002e-02 -1.321250033792650547e-01 1.643058943197229116e+00 3.065100000000000158e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05 1.085531327944819907e-02
5.100000000000000000e+01 1.768417166791240379e+04 2.854569946012943404e+01 -2.236834393907697477e-02 6.747558918890775859e-01 0.000000000000000000e+00 1.518071128667136449e+01 1.483627333258446868e+01 -5.313440943279537643e-02 -2.214140735876559546e-02 2.746567380601403485e+00 1.346489117384890521e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05 2.102789198779967533e-02
5.100000000000000000e+01 1.537988373510731071e+04 2.505173691272976200e+01 -7.469964352868607715e-02 6.796596673332057081e-01 0.000000000000000000e+00 1.430561189301660008e+01 1.206879236772909536e+01 1.594831460725586458e-01 -1.197367658039168725e-01 1.807581774088207860e+00 3.023220000000000240e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.100000000000000000e+05 1.550330978272516924e-01
5.100000000000000000e+01 1.191274883499333919e+04 2.363686827879936914e+01 -1.088175305598313158e-01 6.198386477144988138e-01 0.000000000000000000e+00 1.450571146323362193e+01 1.025302327304622985e+01 -5.895810459420813832e-02 -2.034422225824419617e-01 2.545399358055011607e+00 2.831639077741533228e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.100000000000000000e+05 4.175964204363505350e-02
5.100000000000000000e+01 9.931230551274817117e+03 2.321859684484822139e+01 -1.918814686462277236e-02 6.761888929355859279e-01 0.000000000000000000e+00 1.299041472602536906e+01 1.142667745683979241e+01 -4.071802425983600537e-02 -1.439843788124066382e-02 3.072080000000000144e+00 1.203060092506022860e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.200000000000000000e+05 1.160416479362156444e-02
5.100000000000000000e+01 1.423254978256519462e+04 3.840591161347509086e+01 -3.548127954363875652e-02 6.054111826397019502e-01 0.000000000000000000e+00 2.827838295360198018e+01 1.177897655937552379e+01 -7.006398963276815051e-02 3.770160424202050053e-02 2.603858401588224236e+00 8.874499495691573481e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.900000000000000000e+05 3.588616746763158283e-02
5.200000000000000000e+01 1.783717425605941753e+04 4.225500825102682256e+01 -4.252326591166807890e-02 5.469682485382121317e-01 0.000000000000000000e+00 3.056786542666938189e+01 1.349813395251842607e+01 2.372798783564735239e-02 -1.728104750421354252e-01 8.980528034539148052e-01 3.065100000000000158e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+05 1.855801588442453423e-02
5.200000000000000000e+01 1.333435804405894123e+04 2.956731206903502240e+01 -2.310668303618115468e-02 6.147995595434196936e-01 0.000000000000000000e+00 1.016727204704392662e+01 2.075112210975364491e+01 -1.763861421937855736e-02 -2.605275148115213796e-02 2.917547409794145619e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.400000000000000000e+05 1.741060140150876368e-03
5.200000000000000000e+01 2.112790650402985557e+04 2.391725550682966173e+01 -1.150270411773395875e-03 6.716894317737452935e-01 0.000000000000000000e+00 1.455960755141674845e+01 1.058352300689032610e+01 1.374765199863188514e-02 -1.324227990144866834e-02 9.850340406962492246e-01 3.051140000000000185e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.100000000000000000e+05 1.145579344139199471e-02
5.200000000000000000e+01 1.381438722894278544e+04 3.473624685343458651e+01 7.411253314784605958e-03 6.483463107802929226e-01 0.000000000000000000e+00 2.390499939656294615e+01 1.249468782568922265e+01 1.441070976306679796e-02 4.353884116067477383e-02 3.652502162849209921e-01 1.666523250169683168e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.100000000000000000e+05 2.071083449244249391e-02
5.200000000000000000e+01 1.958582348756121064e+04 5.935141993762970714e+01 3.912688694053658711e-01 8.083751730021689896e-01 0.000000000000000000e+00 2.008985304760262736e+01 4.236204877106342792e+01 3.059895504100467595e-02 5.757682485382118465e-01 1.497915303375539242e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+05 2.562250438875907088e-01
5.200000000000000000e+01 1.355432993280292249e+04 4.718009283111378238e+01 4.595191656730284180e-01 8.395560044088300478e-01 0.000000000000000000e+00 1.482859977032039289e+01 3.476821890542854732e+01 8.265042218511388372e-02 6.625463107802928020e-01 1.771944749959694088e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.600000000000000000e+05 3.078760622318322746e-02
5.200000000000000000e+01 1.729582081657669551e+04 5.041725433106991261e+01 6.029689070444706027e-03 6.536644693893713942e-01 0.000000000000000000e+00 3.320710570293698538e+01 1.968112031374893078e+01 -9.581340753146646433e-03 8.784804623709270219e-03 1.008046110101479265e+00 5.302607628186148947e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.900000000000000000e+05 8.317063974158043702e-03
5.200000000000000000e+01 1.467222261875252843e+04 4.415143441048208928e+01 1.883839394907060177e-04 4.939579712064433581e-01 0.000000000000000000e+00 3.471633761507659699e+01 1.107478162019471668e+01 -2.560709702682191502e-02 -9.797613397529750245e-02 7.940345952111423911e-01 2.172869241488838199e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05 2.222054858970326160e-02
5.200000000000000000e+01 1.262378631182194113e+04 5.791594214074066826e+01 6.798242429530302333e-01 9.286822830772176740e-01 0.000000000000000000e+00 1.290700388737416127e+01 4.733225758380634574e+01 -4.603526532868268406e-02 8.767560044088297255e-01 2.739252951086653454e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 6.100000000000000000e+05 4.103041123067212026e-01
5.200000000000000000e+01 2.128275318121008604e+04 2.286956761707413222e+01 -6.401995054187636924e-02 6.492681710548208196e-01 0.000000000000000000e+00 1.300575093722111752e+01 1.099682057841858551e+01 -2.914534331831170055e-02 -1.616964852504086392e-01 1.284505889951083502e+00 2.750208955136382194e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.100000000000000000e+05 5.092186776596790976e-02
5.200000000000000000e+01 2.709037311002479692e+04 4.178064695782857285e+01 5.503616479545243162e-04 7.062777359819818468e-01 0.000000000000000000e+00 2.145618257440105836e+01 2.260880367160061866e+01 1.287607124392957103e-01 1.562497252299786463e-02 1.470115720130302339e+00 2.370860105484656088e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05 9.570894087928290273e-02
5.200000000000000000e+01 1.857026778371569890e+04 3.582404374850039375e+01 -6.151616603413202766e-02 6.298152906553105002e-01 0.000000000000000000e+00 1.407997822009160771e+01 2.345660240508665595e+01 -2.748159278160322572e-02 -8.249716190637113034e-02 3.030200000000000227e+00 3.037180000000000213e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.600000000000000000e+05 1.010298852673783595e-17
5.200000000000000000e+01 1.061056391074963540e+04 5.992591510418908030e+01 3.910191345349695036e-01 7.856185655287295511e-01 0.000000000000000000e+00 1.853053116691724966e+01 4.437540684097333354e+01 1.395985552925379236e-01 5.075579712064433036e-01 6.403596350966395123e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.500000000000000000e+05 3.096806388619526354e-02
5.200000000000000000e+01 1.347865006939165869e+04 3.880636264154150439e+01 -7.096987501799767450e-03 6.251136633285975241e-01 0.000000000000000000e+00 1.203489662101709889e+01 2.841663647499450818e+01 -2.284079489659504025e-01 1.040661870014197160e-01 2.824057129481211348e+00 6.664885668618368841e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05 6.433682077556363010e-02
5.200000000000000000e+01 2.133719840624105564e+04 2.505852365360490808e+01 -1.456774299462874067e-01 6.013230344952908979e-01 0.000000000000000000e+00 1.115221105435183624e+01 1.505261153847246369e+01 -1.318874322219346362e-01 -2.822976352831044200e-01 2.668250156812674856e+00 2.202215777276334663e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000000e+05 2.278679503912581783e-01
5.300000000000000000e+01 2.420703441073151407e+04 3.355628932245340934e+01 -6.698514228135268866e-02 6.024237283309719082e-01 0.000000000000000000e+00 1.169864145377861142e+01 2.335918912763852262e+01 -9.622584304324836857e-02 -6.308501138845733214e-02 2.482748364223177795e+00 2.997076214361921842e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05 2.175974040139927110e-02
5.300000000000000000e+01 1.621503299754033651e+04 2.787927917550842238e+01 -2.049025019065283532e-03 6.431483354238358707e-01 0.000000000000000000e+00 1.126345536019044502e+01 1.800018801412253566e+01 8.410751316882918160e-02 -8.784576209489311505e-02 5.008434734539137789e-01 2.169351346529097668e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.600000000000000000e+05 7.257383347376952787e-02
5.300000000000000000e+01 1.747850532744082739e+04 2.751273246354434221e+01 -3.636830558692833587e-02 6.316323545458044642e-01 0.000000000000000000e+00 1.038854346396479755e+01 1.843099748586628905e+01 -2.622885065257510306e-02 -4.267583636433297523e-02 2.895923368183371149e+00 3.058120000000000172e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.700000000000000000e+05 3.558129956679919464e-03
5.300000000000000000e+01 1.987323540791734558e+04 4.373786729380748994e+01 -3.692954217235201730e-02 6.266377503634209534e-01 0.000000000000000000e+00 2.753158838127922081e+01 1.835861531600120600e+01 1.141552450131452512e-01 -2.059885118548789584e-01 9.559003822457063926e-01 2.758643702310875856e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.100000000000000000e+05 9.324582583406922087e-02
5.300000000000000000e+01 1.748943990584941639e+04 4.040574206607123386e+01 4.401685185163231595e-01 8.353768654212825329e-01 0.000000000000000000e+00 1.461322484992445503e+01 2.801426181458316478e+01 -1.068630786218183540e-03 6.699483354238355837e-01 1.885276401895703779e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 6.800000000000000000e+05 2.200707103756367189e-01
